CST_ID,存款往來年限,AGE,Gender,子女數,職業別,婚姻狀況,教育程度,優利通訊地區,優利戶籍地區,lineid,是否有FEDIRECT,計績AO,計績分行,最早開戶日,dep_mobil,dep_email,存款電子帳單,外幣數,平均存款餘額,台幣活存餘額,台幣定存餘額,外幣活存餘額,外幣定存餘額,其他餘額,總帳戶數,銷帳戶數,有效戶數,靜止戶數,台幣活存數,台幣定存數,外幣活存數,外幣定存數,其他,曾為秘密戶,曾為薪轉戶,曾為證券戶,行員,未消_外幣數,未消_台幣活存數,未消_台幣定存數,未消_外幣活存數,未消_外幣定存數,未消_其他,存_接受DM,存_接受TM,存_接受SMS,存_接受EDM,有效日期,ORIG_PD_ID,CST_CDG_CDG_OCC_CD,CST_CDG_CDG_ICM_AMT,CST_RWB_BAL_AS12_AVGA,CST_RWB_RWB_TENURE_YER,CST_RWB_RWB_KYCRISC_CD,CST_RWB_RWB_CD12_AMT,CST_RWB_RWB_4RWB12_CD,CST_RWB_RWB_5RWB12_CD,CST_RWB_RWB_11RWB12_CD,CST_RWB_RWB_14RWB_CNT,CST_RWB_VAL_CDF_AMT,CST_RWB_VAL_OUMAXCDF_AMT,CST_RWB_VAL_TOMAXCDF_AMT,CST_RWB_VAL_CDSOW12_RT,CST_RWB_HG_13HG_AMT,CCD_CUM_MLA_SP24_AMT,CCD_CUM_MLA_TOT24_AMT,CCD_CUM_MLA_SP7AMT24_RT,CCD_CUM_MLA_TOT12_AMT,AL_BAL_TBL_TOCD12_AMT,AL_BAL_TBL_TOSP99_BL,AL_BAL_TBL_SE7DPTSA12_RT,DEP_AVG_BAL_AMT,NT_INVSM_BAL_INCLD_PREPAID,NT_CMLV_PREM_AMT,AUM,TAG_投資理財:保守型,TAG_投資理財:基金投資,TAG_投資理財:房地產,TAG_投資理財:積極型,TAG_投資理財:股票投資,TAG_金融服務:信用卡,TAG_金融服務:外匯交易,TAG_金融服務:定存,TAG_金融服務:貸款,TAG_金融服務:開戶,區域,產業,投資標的
2998515,19.0,77.0,女,1.0,未知,已婚,高中職,1.北區,1.北區,0.0,0,13771.0,23.0,20000303,1,1,1,7,140000,130000,0,10000,0,0,45,38,7,0,1,37,6,1,0,0,0,0,0,7,1,0,6,0,0,0,0,0,0,2019-11-05,BK03,家管,0.0,1158744.0,19.825,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096583.4640000002,2196920.502,249925.0,3543428.966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
8427072,6.0,72.0,男,1.0,未知,已婚,專科,2.中區,2.中區,0.0,0,19212.0,1.0,20130510,1,1,0,2,7670000,480000,0,1810000,5390000,0,7,2,5,0,1,0,1,5,0,0,0,0,0,2,1,0,1,3,0,0,0,0,0,2019-11-05,FD02,農、牧、狩獵、林及伐木業,0.0,11192622.0,6.64,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8618278.758,5028936.0,0.0,13647214.758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0
3888,13.0,35.0,女,0.0,金融業,未知,大學,3.南區,3.南區,0.0,1,93473.0,26.0,20060705,1,1,1,9,940000,890000,0,50000,0,0,87,68,19,0,5,46,14,22,0,0,1,1,1,9,5,0,14,0,0,0,0,0,0,2019-11-05,DD17,金融業,1200000.0,2469027.0,13.487,5.0,58914.0,052,081,52.0,7.0,200.0,290000.0,290000.0,0.2097,13397.0,7633.0,94464.0,8.08033,13397.0,280943.0,0.0,0.0,1207487.957,1610999.553,398144.0,3216631.51,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0
10066788,4.0,52.0,男,0.0,未知,未知,專科,1.北區,1.北區,0.0,0,19198.0,17.0,20150224,1,0,0,2,110000,80000,0,30000,0,0,3,1,2,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-11-05,AR12,服務業,0.0,3115843.0,4.846,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81148.636,3457652.0,0.0,3538800.6360000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0
12923642,1.0,27.0,女,0.0,未知,未知,碩士,1.北區,1.北區,1.0,1,99999991.0,42.0,20180709,1,1,1,2,780000,780000,0,0,0,0,5,0,5,0,3,0,2,0,0,0,1,0,1,2,3,0,2,0,0,1,1,1,1,2019-11-05,DE61,金融業,0.0,810916.0,1.476,4.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844461.2729999998,48000.0,0.0,892461.2729999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,1
2998515,19.0,77.0,女,1.0,未知,已婚,高中職,1.北區,1.北區,0.0,0,13771.0,23.0,20000303,1,1,1,7,140000,130000,0,10000,0,0,45,38,7,0,1,37,6,1,0,0,0,0,0,7,1,0,6,0,0,0,0,0,0,2019-11-05,BK25,家管,0.0,1158744.0,19.825,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096583.4640000002,2196920.502,249925.0,3543428.966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1028747,14.0,42.0,女,0.0,餐旅業,未知,大學,3.南區,3.南區,0.0,1,48934.0,6.0,20050301,1,1,1,7,450000,170000,0,270000,0,0,29,18,11,0,3,0,8,18,0,0,0,1,0,7,3,0,8,0,0,1,1,1,1,2019-11-05,DD17,服務業,700000.0,4950288.0,19.528,5.0,28631.0,822,815,815.0,8.0,150.0,300000.0,300000.0,0.08477,4724.0,15260.0,45034.0,33.88551,5070.0,337735.0,0.0,0.0,484958.04,9524435.682,0.0,10009393.722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1166386,18.0,53.0,男,2.0,未知,已婚,高中職,1.北區,1.北區,0.0,0,19198.0,17.0,20010417,1,1,1,3,3380000,680000,0,230000,2470000,0,16,10,6,0,3,5,2,6,0,0,0,0,0,3,2,0,2,2,0,0,0,0,0,2019-11-05,AR12,服務業,0.0,12891877.0,18.703,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430377.286000001,8448384.0,0.0,11878761.285999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0
959704,17.0,43.0,女,1.0,非高度專業服務業,已婚,碩士,1.北區,1.北區,0.0,0,37225.0,19.0,20020619,1,1,0,3,470000,160000,100000,210000,0,0,53,47,6,0,3,48,1,1,0,0,1,0,0,2,3,2,1,0,0,1,1,1,1,2019-11-05,BL10,服務業,1000000.0,1037412.0,19.481,5.0,251941.0,822,021,21.0,6.0,600.0,200000.0,600000.0,0.29801,296435.0,41892.0,392441.0,10.67473,296435.0,845413.0,7440000.0,0.0,529634.608,254805.052,458255.0,1242694.66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1517809,20.0,44.0,女,2.0,通信業,已婚,大學,2.中區,2.中區,0.0,0,8932.0,22.0,19990220,1,1,1,4,200000,60000,0,140000,0,0,16,11,5,0,1,8,4,3,0,0,0,0,0,4,1,0,4,0,0,1,1,1,1,2019-11-05,FD72,家管,600000.0,4407569.0,21.073,5.0,24220.0,812.0,013,822.0,5.0,140.0,200000.0,200000.0,0.03357,24155.0,1858.0,51478.0,3.60931,24155.0,721445.0,2195000.0,0.0,440366.709,3736665.6,3458126.494,7635158.802999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
9810675,5.0,32.0,男,0.0,金融業,未知,大學,2.中區,2.中區,1.0,0,99999991.0,34.0,20140922,1,1,1,3,640000,640000,0,0,0,0,5,0,5,0,3,0,2,0,0,0,1,0,1,3,3,0,2,0,0,1,1,1,1,2019-11-05,DJ11,金融業,1000000.0,473461.0,5.272,4.0,5200.0,103,081,103.0,5.0,160.0,160000.0,160000.0,0.0523,6800.0,0.0,12964.0,0.0,6800.0,99424.0,0.0,0.0,678283.212,26000.0,0.0,704283.212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1
4344584,0.0,56.0,女,0.0,未知,未知,未知,1.北區,1.北區,0.0,0,97645.0,17.0,20190502,1,1,1,4,1850000,130000,0,1720000,0,0,4,0,4,0,1,0,3,0,0,0,0,0,0,4,1,0,3,0,0,1,1,1,1,2019-11-05,AR12,家管,0.0,7987235.0,0.6609999999999999,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414316.63,8273858.8,0.0,10688175.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
3052354,2.0,40.0,女,1.0,自由業、攤販,已婚,大學,1.北區,1.北區,1.0,0,99999991.0,2.0,20170804,1,1,1,4,490000,60000,160000,40000,230000,0,13,5,8,0,1,8,3,1,0,0,0,0,0,4,1,3,3,1,0,1,1,1,1,2019-11-05,IN51,家管,0.0,627168.0,19.054,5.0,1062.0,812,012,812.0,6.0,150.0,220000.0,220000.0,0.004229999999999999,9093.0,1578.0,36467.0,4.3272,9093.0,250939.0,0.0,0.0,489195.58,473123.136,745126.628,1707445.344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
2363169,0.0,42.0,女,2.0,家管,已婚,大學,3.南區,3.南區,0.0,0,97706.0,54.0,20190415,1,1,0,3,270000,40000,170000,0,50000,0,9,3,6,0,1,3,2,3,0,0,0,0,0,3,1,2,2,1,0,1,1,1,1,2019-11-06,DE51,家管,0.0,106306.0,18.089,5.0,0.0,806,081,806.0,10.0,60.0,240000.0,240000.0,0.0,21327.0,21022.0,21327.0,98.56989,21327.0,281235.0,0.0,0.0,222017.879,895973.691,0.0,1117991.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
2820600,12.0,57.0,男,0.0,自由業、攤販,已婚,大學,1.北區,1.北區,0.0,0,96224.0,10.0,20070803,1,1,1,2,230000,230000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,1,0,2,1,0,1,0,0,1,1,1,1,2019-11-06,DE31,退休,1000000.0,121984876.0,12.409,4.0,0.0,0,0,0.0,0.0,150.0,0.0,0.0,0.0,5955.0,270.0,9825.0,2.7480900000000004,5955.0,0.0,0.0,100.0,113063.548,111490000.0,10586146.0,122189209.548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
2363169,0.0,42.0,女,2.0,家管,已婚,大學,3.南區,3.南區,0.0,0,97706.0,54.0,20190415,1,1,0,3,270000,40000,170000,0,50000,0,9,3,6,0,1,3,2,3,0,0,0,0,0,3,1,2,2,1,0,1,1,1,1,2019-11-06,DF24,家管,0.0,106306.0,18.089,5.0,0.0,806,081,806.0,10.0,60.0,240000.0,240000.0,0.0,21327.0,21022.0,21327.0,98.56989,21327.0,281235.0,0.0,0.0,222017.879,895973.691,0.0,1117991.57,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0
1024261,16.0,31.0,男,0.0,未知,未知,碩士,4.東區,4.東區,0.0,0,45863.0,1.0,20030729,1,1,1,4,4160000,950000,3220000,0,0,0,211,207,4,0,1,179,3,28,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,2019-11-06,CP31,其他,0.0,9549396.0,16.422,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98637.541,0.0,0.0,98637.541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1038532,22.0,45.0,男,0.0,製造業,離婚,大學,1.北區,未知,0.0,0,37225.0,19.0,19971229,0,0,0,6,380000,20000,0,360000,0,0,27,21,6,0,1,6,6,14,0,0,0,0,0,5,1,0,5,0,0,1,1,1,1,2019-11-06,AC20,大眾傳播/藝術工作/運動,0.0,463425.0,22.005,5.0,0.0,0,0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179783.783,199249.0,0.0,379032.783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1517809,20.0,44.0,女,2.0,通信業,已婚,大學,2.中區,2.中區,0.0,0,8932.0,22.0,19990220,1,1,1,4,200000,60000,0,140000,0,0,16,11,5,0,1,8,4,3,0,0,0,0,0,4,1,0,4,0,0,1,1,1,1,2019-11-06,FD02,家管,600000.0,4407569.0,21.073,5.0,24220.0,812.0,013,822.0,5.0,140.0,200000.0,200000.0,0.03357,24155.0,1858.0,51478.0,3.60931,24155.0,721445.0,2195000.0,0.0,440366.709,3736665.6,3458126.494,7635158.802999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0
9504056,5.0,66.0,男,1.0,醫院,已婚,碩士,1.北區,1.北區,0.0,1,78452.0,24.0,20140613,1,1,1,5,1280000,0,0,430000,850000,0,45,33,12,0,3,30,7,5,0,0,0,0,0,5,3,0,7,2,0,1,1,1,1,2019-11-06,AR12,待業中,0.0,12730869.0,5.5470000000000015,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371390.4619999998,3595359.244,29109460.0,34076209.706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0
2348376,14.0,56.0,女,0.0,未知,未知,專科,3.南區,3.南區,0.0,0,7335.0,21.0,20050906,1,1,0,4,1310000,0,0,1310000,0,0,13,7,6,0,4,3,5,1,0,0,0,0,0,4,3,0,3,0,0,1,1,1,1,2019-11-06,BL10,其他,0.0,2470648.0,14.317,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314956.582,858021.0,602120.0,2775097.582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1102149,15.0,26.0,男,0.0,未知,未知,碩士,1.北區,1.北區,0.0,0,88388.0,41.0,20041011,1,1,1,3,1790000,50000,620000,20000,1100000,0,29,23,6,0,1,14,2,12,0,0,0,0,0,3,1,2,2,1,0,1,1,1,1,2019-11-06,FR61,學生,0.0,2387676.0,15.22,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712589.139,398459.927,1833844.0,3944893.066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
12738707,1.0,27.0,男,0.0,金融業,未知,碩士,1.北區,1.北區,1.0,1,97654.0,25.0,20180709,1,1,1,2,530000,530000,0,0,0,0,5,0,5,0,3,0,2,0,0,0,1,0,1,2,3,0,2,0,0,1,1,1,1,2019-11-06,DC01,金融業,0.0,558931.0,1.476,4.0,2525.0,808.0,0,0.0,4.0,150.0,200000.0,200000.0,0.03702,4923.0,2778.0,5176.0,53.67079,4923.0,68199.0,24000000.0,0.0,538507.065,0.0,0.0,538507.065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
1005539,22.0,47.0,女,2.0,金融業,已婚,大學,1.北區,1.北區,1.0,1,92911.0,1.0,19970708,1,1,1,3,600000,600000,0,0,0,0,8,2,6,0,5,1,2,0,0,0,1,1,1,3,4,0,2,0,0,1,1,1,1,2019-11-06,DD01,金融業,0.0,897397.0,22.478,4.0,67454.0,012,0,0.0,2.0,140.0,180000.0,180000.0,0.25403000000000003,70508.0,28975.0,110853.0,26.13822,70508.0,265535.0,1919000.0,0.06483,653241.162,166000.0,0.0,819241.162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,0,0
964586,17.0,64.0,女,3.0,非高度專業服務業,已婚,高中職,1.北區,1.北區,0.0,0,2114.0,10.0,20020204,1,1,0,6,5340000,110000,4170000,290000,770000,0,75,62,13,0,1,37,5,32,0,0,0,0,0,6,1,5,5,2,0,1,1,1,1,2019-11-07,AC83,其他,400000.0,14798612.0,18.019,5.0,88235.0,012,013,0.0,4.0,220.0,300000.0,300000.0,0.28837,274378.0,185546.0,364569.0,50.89462,274378.0,305975.0,0.0,0.0,5266984.931,1260877.524,16147498.78,22675361.235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
944796,19.0,48.0,女,0.0,證券及期貨業,未知,碩士,1.北區,1.北區,0.0,0,19212.0,1.0,20000526,1,1,1,2,870000,250000,0,620000,0,0,4,1,3,0,2,1,1,0,0,0,0,0,0,2,2,0,1,0,0,1,1,1,1,2019-11-07,FD02,金融業,0.0,1051115.0,19.624,5.0,0.0,0,0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827008.213,430961.6,324000.0,1581969.813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0
964586,17.0,64.0,女,3.0,非高度專業服務業,已婚,高中職,1.北區,1.北區,0.0,0,2114.0,10.0,20020204,1,1,0,6,5340000,110000,4170000,290000,770000,0,75,62,13,0,1,37,5,32,0,0,0,0,0,6,1,5,5,2,0,1,1,1,1,2019-11-07,AL10,其他,400000.0,14798612.0,18.019,5.0,88235.0,012,013,0.0,4.0,220.0,300000.0,300000.0,0.28837,274378.0,185546.0,364569.0,50.89462,274378.0,305975.0,0.0,0.0,5266984.931,1260877.524,16147498.78,22675361.235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1101617,14.0,81.0,女,3.0,製造業,已婚,未知,1.北區,1.北區,1.0,0,99191.0,63.0,20050121,1,1,0,4,4070000,950000,0,1180000,1940000,0,11,6,5,0,2,0,3,6,0,0,1,0,0,4,2,0,3,0,0,1,1,1,1,2019-11-07,DD17,家管,0.0,3216951.0,14.944,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3863804.858,6499944.517999998,0.0,10363749.376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
2062337,11.0,38.0,男,0.0,通信業,已婚,未知,1.北區,1.北區,0.0,0,90941.0,47.0,20081031,1,1,1,1,870000,470000,400000,0,0,0,12,6,6,0,2,10,0,0,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,2019-11-07,FR52,資訊業,230000.0,912947.0,15.005,5.0,60188.0,013,005,0.0,3.0,150.0,120000.0,150000.0,0.96895,63977.0,20281.0,154414.0,13.13417,63977.0,62117.0,0.0,0.0,876205.516,126000.0,0.0,1002205.516,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0
12923641,1.0,28.0,男,0.0,金融業,未知,碩士,2.中區,2.中區,1.0,1,97654.0,25.0,20180709,1,1,1,2,540000,540000,0,0,0,0,5,0,5,0,3,0,2,0,0,0,1,0,1,2,3,0,2,0,0,1,1,1,1,2019-11-08,DL04,金融業,700000.0,534119.0,1.476,4.0,2000.0,013,822,0.0,3.0,150.0,145000.0,150000.0,0.01173,0.0,0.0,0.0,0.0,0.0,170491.0,0.0,0.0,518797.774,0.0,0.0,518797.774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
932007,23.0,61.0,男,0.0,自由業、攤販,未婚,高中職,3.南區,3.南區,0.0,0,15431.0,6.0,19960408,0,0,0,4,750000,20000,680000,50000,0,0,68,62,6,0,1,25,3,39,0,0,0,0,0,4,1,2,3,0,0,1,1,1,1,2019-11-08,FD61,其他,350000.0,2348213.0,23.728,5.0,5494.0,013,103,814.0,7.0,60.0,160000.0,160000.0,0.02122,0.0,0.0,0.0,0.0,0.0,258863.0,0.0,0.0,714075.18,1308791.108,0.0,2022866.288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,1
2716446,4.0,69.0,女,0.0,自由業、攤販,已婚,大學,1.北區,1.北區,0.0,0,89424.0,4.0,20150820,1,1,1,2,360000,0,0,80000,280000,0,5,1,4,0,1,1,1,2,0,0,0,0,0,2,1,0,1,2,0,1,1,1,1,2019-11-08,AL17,退休,600000.0,290042.0,6.257999999999999,3.0,3600.0,9.0,812,812.0,7.0,120.0,300000.0,300000.0,0.00967,4000.0,0.0,8400.0,0.0,4000.0,372224.0,2335000.0,0.0,344797.62,1342727.6,0.0,1687525.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
1133325,20.0,80.0,女,0.0,未知,未知,專科,未知,未知,0.0,0,96641.0,46.0,19990901,1,1,0,3,70000,10000,0,60000,0,0,9,6,3,0,1,2,2,4,0,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-11-08,FD61,退休,0.0,5156103.0,20.331,3.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30216.124,5035928.624,0.0,5066144.748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1
1034613,14.0,54.0,女,0.0,自由業、攤販,未知,未知,3.南區,3.南區,0.0,0,40021.0,6.0,20050803,1,1,1,7,130000,110000,0,20000,0,0,14,6,8,0,2,6,6,0,0,0,0,0,0,7,2,0,6,0,0,0,0,0,0,2019-11-08,FD72,其他,230000.0,957688.0,19.427,5.0,0.0,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292032.068,1401173.377,487102.0,2180307.445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
3220542,18.0,74.0,男,2.0,製造業,已婚,大學,未知,未知,0.0,0,37225.0,19.0,20010531,0,1,1,3,70000,0,0,70000,0,0,24,21,3,0,1,5,2,16,0,0,0,0,0,3,1,0,2,0,0,1,1,1,1,2019-11-08,BL10,退休,1000000.0,4059172.0,24.93,5.0,990.0,050,012,0.0,2.0,140.0,150000.0,150000.0,0.01789,0.0,990.0,990.0,100.0,0.0,55326.0,0.0,0.0,22549.373,1330594.882,6636205.368,7989349.623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1024536,17.0,61.0,男,0.0,未知,未知,大學,1.北區,未知,0.0,0,98764.0,1.0,20020923,1,1,1,3,60000,0,0,60000,0,0,14,11,3,0,1,2,2,8,1,0,0,0,0,3,1,0,2,0,0,0,0,0,0,2019-11-08,FR52,資訊業,0.0,1264850.0,17.167,5.0,0.0,812.0,822,0.0,5.0,330.0,100000.0,100000.0,0.0,1699.0,1489.0,1699.0,87.63979,1699.0,62307.0,0.0,0.0,37865.641,466643.0,406697.0,911205.641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0
3859,14.0,50.0,男,2.0,金融業,已婚,碩士,1.北區,1.北區,1.0,0,85021.0,31.0,20050525,1,1,1,7,620000,600000,0,20000,0,0,40,25,15,0,10,0,11,19,0,0,1,1,1,7,6,0,9,0,0,1,1,1,1,2019-11-08,FD02,金融業,1500000.0,10957487.0,20.984,5.0,410223.0,081,012,0.0,9.0,400.0,500000.0,500000.0,0.5102899999999999,410306.0,39443.0,729158.0,5.40939,410306.0,803909.0,25400000.0,0.00113,898274.397,16894328.097,12752991.604,30545594.098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0
2072848,14.0,43.0,女,0.0,金融業,未知,碩士,1.北區,1.北區,1.0,1,92911.0,1.0,20050110,1,1,1,3,3340000,2260000,1000000,20000,60000,0,16,7,9,0,4,8,3,1,0,0,1,1,1,3,4,1,3,1,0,1,1,1,1,2019-11-08,DD17,金融業,550000.0,4027473.0,19.368,5.0,74326.0,803,822,822.0,4.0,200.0,250000.0,250000.0,0.22427,80291.0,51536.0,202118.0,25.49798,80291.0,331417.0,0.0,1.9514,3314503.243,124000.0,828312.0,4266815.243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
2820600,12.0,57.0,男,0.0,自由業、攤販,已婚,大學,1.北區,1.北區,0.0,0,96224.0,10.0,20070803,1,1,1,2,230000,230000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,1,0,2,1,0,1,0,0,1,1,1,1,2019-11-08,DE31,退休,1000000.0,121984876.0,12.409,4.0,0.0,0,0,0.0,0.0,150.0,0.0,0.0,0.0,5955.0,270.0,9825.0,2.7480900000000004,5955.0,0.0,0.0,100.0,113063.548,111490000.0,10586146.0,122189209.548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
2820600,12.0,57.0,男,0.0,自由業、攤販,已婚,大學,1.北區,1.北區,0.0,0,96224.0,10.0,20070803,1,1,1,2,230000,230000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,1,0,2,1,0,1,0,0,1,1,1,1,2019-11-11,DE31,退休,1000000.0,121984876.0,12.409,4.0,0.0,0,0,0.0,0.0,150.0,0.0,0.0,0.0,5955.0,270.0,9825.0,2.7480900000000004,5955.0,0.0,0.0,100.0,113063.548,111490000.0,10586146.0,122189209.548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1
5646418,10.0,28.0,男,0.0,未知,未知,未知,3.南區,3.南區,0.0,0,91068.0,7.0,20090909,0,0,0,8,1880000,120000,300000,50000,1410000,0,55,35,20,0,1,4,7,43,0,1,0,0,0,8,1,1,7,11,0,0,0,0,0,2019-11-11,FG77,其他,0.0,3332202.0,10.308,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921134.624,1857974.6,0.0,3779109.224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
3243971,8.0,71.0,男,0.0,自由業、攤販,已婚,大學,3.南區,3.南區,0.0,0,91068.0,7.0,20110530,1,1,0,9,730000,20000,0,90000,620000,0,48,33,15,0,1,2,8,37,0,1,0,0,0,9,1,0,8,6,0,0,0,0,0,2019-11-11,FG77,退休,200000.0,1697444.0,23.204,5.0,7840.0,013,812,0.0,5.0,600.0,250000.0,600000.0,0.20622,7840.0,29.0,15218.0,0.19056,7840.0,38018.0,0.0,0.0,735678.3,1302176.0,0.0,2037854.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
11903034,2.0,27.0,女,0.0,未知,已婚,高中職,2.中區,2.中區,0.0,0,99999991.0,56.0,20170410,1,1,1,2,150000,150000,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,2019-11-11,DR10,服務業,0.0,129064.0,2.722,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104266.194,180000.0,0.0,284266.194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
